episode,episode_reward,game_score,max_tile,episode_length,epsilon,loss
4339,1697.76,1360,128,151,0.03,16.37892
4340,2416.2,2308,256,313,0.03,10.02707
4341,1530.4,1324,128,169,0.03,13.35122
4342,771.88,1084,128,254,0.03,12.934887
4343,389.8,1236,128,410,0.03,18.838444
4344,1602.36,1504,128,230,0.03,15.93715
4345,54.52,904,64,370,0.03,14.843918
4346,1261.56,1016,64,131,0.03,13.399836
4347,1451.8,1688,128,351,0.03,19.684244
4348,1678.92,2852,256,763,0.03,18.375252
4349,1106.8,864,64,105,0.03,13.418142
4350,431.16,908,64,287,0.03,18.042778
4351,3329.36,2836,256,317,0.03,11.591825
4352,489.12,1196,128,393,0.03,13.56065
4353,2081.36,1900,128,226,0.03,13.35154
4354,1343.88,1412,128,265,0.03,18.705654
4355,1752.88,2304,256,484,0.03,10.847166
4356,1789.84,1488,128,175,0.03,13.820203
4357,3356.52,2732,256,252,0.03,12.645086
4358,69.64,1008,128,408,0.03,14.017205
4359,1381.76,1348,128,235,0.03,17.3281
4360,656.6,588,64,112,0.03,9.5073
4361,1056.48,1288,128,271,0.03,21.05135
4362,739.88,676,64,126,0.03,14.604074
4363,3000.88,3088,256,552,0.03,15.352864
4364,1206.84,1404,128,287,0.03,11.186511
4365,1235.8,1156,128,191,0.03,10.376987
4366,819.12,644,64,86,0.03,14.608211
4367,2460.84,2272,256,288,0.03,16.634232
4368,1895.96,1988,256,317,0.03,10.74512
4369,638.64,480,64,70,0.03,12.081503
4370,1174.76,1268,128,232,0.03,18.801249
4371,1541.76,1492,128,249,0.03,16.374538
4372,1628.6,1460,128,202,0.03,22.185461
4373,1323.8,1324,128,222,0.03,14.00126
4374,1436.52,1184,128,134,0.03,10.210101
4375,244.04,1280,128,464,0.03,16.438576
4376,2959.28,2336,256,217,0.03,12.703713
4377,1104.72,2360,256,673,0.03,13.947803
4378,-230.0,1500,128,672,0.03,11.656772
4379,1511.36,1344,128,194,0.03,14.438334
4380,1633.96,1444,128,207,0.03,17.429737
4381,622.68,616,64,131,0.03,16.612213
4382,2230.92,2028,256,251,0.03,13.67114
4383,1335.32,1272,128,191,0.03,13.340568
4384,874.12,1416,128,370,0.03,17.516884
4385,699.48,1476,128,448,0.03,10.563635
4386,2488.12,2324,256,312,0.03,14.877232
4387,1038.88,1356,128,302,0.03,14.789816
4388,-69.48,692,64,326,0.03,16.275581
4389,-529.92,556,64,387,0.03,15.957298
4390,677.0,1624,128,505,0.03,15.984848
4391,-806.72,552,64,459,0.03,14.525923
4392,500.92,1024,128,296,0.03,14.409657
4393,2240.44,3124,256,742,0.03,18.206165
4394,1205.84,1360,128,267,0.03,11.20477
4395,-405.24,3192,256,1419,0.03,16.295078
4396,2824.52,2264,256,186,0.03,17.971151
4397,1329.04,1644,128,365,0.03,10.40448
4398,846.6,1200,128,295,0.03,14.648782
4399,1102.04,1244,128,256,0.03,16.935034
4400,2104.12,2520,256,521,0.03,15.999887
4401,409.32,652,64,192,0.03,14.345966
4402,881.84,672,64,88,0.03,14.607123
4403,-108.8,1236,128,552,0.03,11.962952
4404,569.28,1392,128,427,0.03,22.867111
4405,991.92,1500,128,368,0.03,20.374832
4406,3125.32,2864,256,400,0.03,12.954289
4407,1090.0,1496,128,358,0.03,15.54029
4408,1331.88,1312,128,228,0.03,17.536301
4409,1699.4,1360,128,136,0.03,12.198805
4410,919.24,732,64,89,0.03,11.315138
4411,2211.96,2160,256,299,0.03,13.996754
4412,2565.12,2164,256,242,0.03,17.83503
4413,825.84,656,64,87,0.03,13.814392
4414,889.2,968,64,184,0.03,17.823912
4415,1391.48,1584,128,301,0.03,18.595675
4416,1095.2,1096,128,188,0.03,26.017132
4417,1238.24,1116,128,168,0.03,17.195011
4418,1491.0,1316,128,177,0.03,17.131353
4419,1874.16,2380,256,499,0.03,15.113773
4420,1311.96,1336,128,226,0.03,10.740665
4421,2473.52,2660,256,452,0.03,14.585304
4422,-84.56,1616,128,681,0.03,17.12254
4423,1392.56,1440,128,242,0.03,10.399633
4424,2342.32,2224,256,303,0.03,16.083454
4425,2170.84,2068,128,307,0.03,12.566751
4426,424.52,1064,128,337,0.03,15.685797
4427,8.0,1500,128,611,0.03,26.299114
4428,843.72,3112,256,1046,0.03,20.939411
4429,1618.64,1572,128,243,0.03,14.419761
4430,370.8,488,32,139,0.03,13.378613
4431,3259.56,2680,256,279,0.03,15.352987
4432,380.12,700,64,218,0.03,13.556353
4433,2219.32,2384,256,433,0.03,16.613417
4434,2167.88,2000,128,276,0.03,14.688492
4435,1991.96,2072,128,353,0.03,17.062641
4436,2638.32,2772,256,491,0.03,21.01432
4437,806.68,1368,128,365,0.03,17.540575
4438,1028.6,1528,128,379,0.03,13.343811
4439,610.96,528,64,81,0.03,17.621304
4440,3512.16,3040,256,389,0.03,17.368813
4441,1269.48,1064,128,125,0.03,19.179798
4442,1188.8,1096,128,162,0.03,17.116249
4443,1574.68,1260,128,134,0.03,20.87034
4444,483.28,2012,256,692,0.03,10.017614
4445,2003.96,2296,256,442,0.03,15.633768
4446,3338.88,4532,512,967,0.03,13.095418
4447,683.16,568,64,91,0.03,12.984217
4448,1725.84,1344,128,141,0.03,14.730521
4449,1555.04,1260,128,126,0.03,16.536858
4450,657.6,508,64,68,0.03,18.348316
4451,466.64,1004,64,319,0.03,14.961604
4452,799.68,632,64,87,0.03,12.734095
4453,1807.28,2500,256,573,0.03,24.332523
4454,2893.64,2772,256,410,0.03,19.034624
4455,899.96,712,64,93,0.03,18.665611
4456,3552.76,3164,256,423,0.03,15.420397
4457,2664.2,2336,256,267,0.03,10.558347
4458,3427.72,2844,256,299,0.03,17.772091
4459,149.92,808,64,313,0.03,22.09951
4460,670.08,1400,128,432,0.03,13.400304
4461,1580.92,1352,128,183,0.03,16.25235
4462,1245.28,1228,128,211,0.03,12.304277
4463,3166.92,2452,256,207,0.03,11.824898
4464,1688.08,1332,128,139,0.03,13.592567
4465,1720.52,1372,128,153,0.03,10.589703
4466,1039.32,1024,128,166,0.03,14.22894
4467,1308.48,1080,128,123,0.03,16.073816
4468,1149.96,1464,128,342,0.03,21.313757
4469,1676.88,1324,128,137,0.03,13.840897
4470,-520.84,720,64,457,0.03,10.444625
4471,1797.0,2404,256,517,0.03,15.433054
4472,873.72,1364,128,358,0.03,19.168514
4473,1205.24,2784,256,813,0.03,13.590847
4474,1858.8,2680,256,626,0.03,16.997934
4475,1441.2,2356,256,576,0.03,14.383732
4476,2005.6,2420,256,495,0.03,15.557743
4477,673.12,568,64,93,0.03,10.044156
4478,2773.0,2416,256,297,0.03,10.85657
4479,1636.8,1280,128,130,0.03,11.982
4480,1701.2,1500,128,224,0.03,11.071054
4481,1197.52,1360,128,267,0.03,13.116455
4482,2250.48,2380,256,384,0.03,17.37064
4483,1661.04,1392,128,162,0.03,10.694857
4484,1385.6,1492,128,261,0.03,14.520004
4485,1402.16,1420,128,247,0.03,14.39745
4486,2194.96,2488,256,492,0.03,17.326742
4487,1324.04,2412,256,632,0.03,12.481157
4488,3265.28,3092,256,460,0.03,14.646269
4489,1217.44,2332,256,628,0.03,14.405601
4490,434.6,1596,128,554,0.03,14.319202
4491,1847.52,1516,128,177,0.03,20.231573
4492,1981.88,1584,128,158,0.03,9.266451
4493,-22.48,2432,256,1002,0.03,19.74682
4494,743.12,692,64,124,0.03,19.187271
4495,2385.64,3136,256,677,0.03,18.991028
4496,1121.48,1400,128,313,0.03,12.758213
4497,3000.56,2396,256,230,0.03,15.925653
4498,1003.24,788,64,99,0.03,14.930132
4499,1088.6,1076,128,171,0.03,11.344856
4500,1895.4,1540,128,154,0.03,11.451342
4501,-727.12,1476,128,799,0.03,14.299502
4502,1136.96,1180,128,229,0.03,16.121916
4503,-754.08,1148,128,679,0.03,11.581932
4504,6997.28,6024,512,818,0.03,14.467746
4505,1148.0,1148,128,194,0.03,19.779055
4506,1250.4,1392,128,260,0.03,13.27678
4507,1317.72,1400,128,269,0.03,12.519826
4508,3669.08,3368,256,486,0.03,9.809101
4509,1779.8,1412,128,138,0.03,15.249292
4510,1656.68,1524,128,219,0.03,14.951193
4511,1721.84,1368,128,145,0.03,18.720615
4512,861.4,1408,128,373,0.03,11.516935
4513,1665.08,1564,128,229,0.03,18.05455
4514,2062.24,2520,256,537,0.03,14.862291
4515,3347.84,2840,256,319,0.03,13.736616
4516,760.24,584,64,81,0.03,19.606907
4517,656.96,528,64,73,0.03,12.163465
4518,1345.32,1164,128,137,0.03,17.274456
4519,1427.28,1604,128,295,0.03,14.45994
4520,1435.72,1372,128,217,0.03,11.284818
4521,768.6,604,64,81,0.03,16.394299
4522,1881.84,1628,128,201,0.03,11.802361
4523,440.16,1348,128,464,0.03,12.329636
4524,826.12,628,64,87,0.03,17.508795
4525,1758.24,2244,256,462,0.03,13.240819
4526,1346.96,1084,128,119,0.03,22.439545
4527,3683.44,3016,256,309,0.03,14.170442
4528,1065.6,1400,128,334,0.03,15.99457
4529,1109.92,892,64,105,0.03,16.508602
4530,5012.56,5124,512,861,0.03,12.557781
4531,115.88,1328,128,521,0.03,13.573462
4532,2863.96,2240,256,190,0.03,16.736954
4533,2036.72,1736,128,220,0.03,14.632364
4534,843.92,1084,64,249,0.03,13.182426
4535,719.16,580,64,77,0.03,12.534487
4536,3252.44,2612,256,251,0.03,15.473176
4537,1782.88,1576,128,204,0.03,11.948465
4538,1130.2,1264,128,242,0.03,10.707902
4539,2889.2,2680,256,348,0.03,15.730992
4540,825.84,1184,128,298,0.03,10.632212
4541,463.76,1388,128,462,0.03,13.432775
4542,1765.8,2956,256,777,0.03,16.561249
4543,1439.64,1212,128,134,0.03,14.688213
4544,2342.28,2960,256,571,0.03,11.248022
4545,435.28,1356,128,452,0.03,14.082671
4546,2625.28,2244,256,239,0.03,15.630556
4547,2186.64,2756,256,605,0.03,15.530811
4548,1845.4,3120,256,849,0.03,15.473563
4549,1486.76,1204,128,135,0.03,12.113716
4550,1782.2,1504,128,195,0.03,12.902348
4551,1150.88,2028,128,518,0.03,14.077654
4552,1851.76,1864,128,296,0.03,17.698893
4553,793.28,1312,128,350,0.03,14.267103
4554,1261.92,988,128,103,0.03,16.27162
4555,1168.52,1388,128,287,0.03,14.986456
4556,2462.92,2412,256,376,0.03,18.414122
4557,1419.88,1368,128,231,0.03,13.859869
4558,1818.72,1448,128,162,0.03,18.634951
4559,1023.16,816,64,106,0.03,16.00676
4560,1655.56,1296,128,131,0.03,13.431314
4561,1761.08,1372,128,142,0.03,20.453075
4562,905.44,724,64,96,0.03,12.456982
4563,2926.44,2392,256,250,0.03,10.467528
4564,269.36,1320,128,469,0.03,14.881475
4565,1121.6,1180,128,222,0.03,14.088234
4566,1744.8,1468,128,185,0.03,20.527527
4567,1238.72,1612,128,339,0.03,13.524376
4568,1589.28,1384,128,180,0.03,11.63666
4569,541.28,492,64,92,0.03,17.093063
4570,1401.92,1120,128,122,0.03,18.627602
4571,966.8,1872,256,484,0.03,14.766545
4572,1798.8,1444,128,151,0.03,17.812124
4573,867.96,804,64,134,0.03,15.331421
4574,813.12,628,64,87,0.03,11.300241
4575,742.96,2740,256,934,0.03,12.228908
4576,766.44,608,64,83,0.03,12.297101
4577,3242.68,2408,256,204,0.03,13.602089
4578,393.2,688,64,204,0.03,13.778572
4579,1746.48,1588,128,220,0.03,10.758863
4580,2584.56,2508,256,371,0.03,10.062321
4581,2267.88,2692,256,510,0.03,16.078842
4582,1517.16,1468,128,245,0.03,13.852744
4583,1334.08,1272,128,193,0.03,15.151752
4584,3359.64,2636,256,265,0.03,13.196301
4585,643.88,1796,128,564,0.03,11.692677
4586,2256.4,2596,256,494,0.03,16.541801
4587,2010.8,1580,128,159,0.03,16.447918
4588,2270.28,2540,256,468,0.03,11.868236
4589,2819.28,2540,256,318,0.03,13.151978
4590,757.92,952,64,220,0.03,14.834128
4591,916.76,1148,128,248,0.03,10.803551
4592,1477.72,1132,128,122,0.03,17.627722
4593,2423.52,2328,256,335,0.03,17.414377
4594,1862.04,1448,128,153,0.03,17.022041
4595,3238.32,2460,256,206,0.03,13.215544
4596,985.64,780,64,105,0.03,14.095622
4597,544.8,460,32,77,0.03,13.434319
4598,367.16,732,64,228,0.03,10.646526
4599,669.0,1440,128,416,0.03,8.964487
4600,1503.08,1336,128,194,0.03,12.865782
4601,-349.32,3104,256,1373,0.03,17.80146
4602,2412.12,2160,256,257,0.03,9.705721
4603,1684.88,1860,128,333,0.03,12.455784
4604,1171.12,1116,128,181,0.03,15.340883
4605,2314.48,2392,256,398,0.03,12.579587
4606,1317.88,1284,128,207,0.03,12.361042
4607,1037.64,1448,128,351,0.03,11.476015
4608,1931.84,1512,128,161,0.03,12.348209
4609,994.04,1740,128,483,0.03,11.93085
4610,874.0,3444,256,1167,0.03,12.837637
4611,-604.24,604,64,420,0.03,15.058598
4612,2453.44,2016,256,185,0.03,14.183179
4613,1454.44,1364,128,217,0.03,11.381933
4614,487.36,656,64,177,0.03,16.936745
4615,1060.96,1224,128,234,0.03,13.367598
4616,1690.96,1320,128,137,0.03,9.158449
4617,786.72,608,64,83,0.03,15.299332
4618,2886.4,2520,256,340,0.03,18.223978
4619,-267.72,1428,128,661,0.03,12.066325
4620,1508.6,1312,128,174,0.03,9.667559
4621,2734.12,2324,256,238,0.03,18.683441
4622,899.36,1456,128,390,0.03,12.595169
4623,1378.08,1460,128,256,0.03,12.540295
4624,1430.88,1144,128,125,0.03,13.265831
4625,334.08,252,32,47,0.03,11.949966
4626,1865.8,1516,128,174,0.03,17.888325
4627,3424.2,3116,256,444,0.03,13.209466
4628,2210.36,3008,256,692,0.03,12.009905
4629,1091.28,1340,128,294,0.03,16.597855
4630,1368.32,1108,128,116,0.03,10.649353
4631,975.88,888,64,134,0.03,12.597947
4632,409.24,1484,128,532,0.03,16.884769
4633,342.64,1772,128,634,0.03,18.932652
4634,3305.64,2672,256,288,0.03,11.60074
4635,557.76,1252,128,379,0.03,15.925176
4636,3203.24,2700,256,316,0.03,16.321793
4637,469.64,1136,128,347,0.03,17.879765
4638,2633.52,3072,256,628,0.03,11.324152
4639,1650.8,1340,128,141,0.03,16.090612
4640,1962.8,1524,128,153,0.03,13.369297
4641,2047.52,2300,256,422,0.03,14.160673
4642,1509.72,1464,128,228,0.03,21.820263
4643,1414.4,1388,128,223,0.03,13.898849
4644,770.28,1012,128,227,0.03,17.057991
4645,1683.36,1328,128,134,0.03,17.729538
4646,1544.68,1744,128,321,0.03,11.654837
4647,1595.12,1384,128,187,0.03,11.882416
4648,1903.36,1844,128,277,0.03,13.384899
4649,584.88,1104,128,305,0.03,14.133359
4650,1497.56,1328,128,189,0.03,13.821532
4651,1295.84,1672,128,335,0.03,13.168865
4652,1784.72,1576,128,234,0.03,11.854158
4653,1266.0,2764,256,803,0.03,15.009482
4654,3658.56,3060,256,322,0.03,12.836669
4655,1671.4,1312,128,134,0.03,15.059118
4656,2629.68,2332,256,264,0.03,11.176081
4657,1344.2,1072,128,117,0.03,15.797533
4658,-55.84,560,64,269,0.03,12.33847
4659,883.56,688,64,91,0.03,11.250713
4660,1882.12,1988,256,322,0.03,21.499718
4661,3354.92,3028,256,426,0.03,14.200293
4662,1731.52,1384,128,143,0.03,10.82897
4663,2447.84,1916,128,185,0.03,16.926971
4664,1143.08,2152,128,581,0.03,14.617113
4665,684.76,3064,256,1031,0.03,11.74283
4666,2820.48,2388,256,272,0.03,14.584064
4667,1205.56,2384,256,676,0.03,27.001822
4668,499.24,1464,128,495,0.03,13.950157
4669,1652.36,1444,128,196,0.03,12.529563
4670,1271.4,1348,128,248,0.03,18.939259
4671,3678.84,2812,256,247,0.03,12.016497
4672,960.96,752,64,101,0.03,13.428919
4673,876.04,1344,128,352,0.03,18.657974
4674,1573.28,1320,128,168,0.03,20.097404
4675,1931.88,1520,128,157,0.03,13.055204
4676,190.28,632,64,237,0.03,11.481255
4677,667.32,948,64,242,0.03,12.860853
4678,3695.8,2888,256,273,0.03,15.228636
4679,1718.6,1588,128,236,0.03,13.946081
4680,1334.24,1192,128,159,0.03,13.442848
4681,257.6,752,64,276,0.03,14.058586
4682,2921.04,2944,256,462,0.03,11.17186
4683,1293.96,1488,128,300,0.03,16.662851
4684,1843.44,1960,128,334,0.03,14.182998
4685,1245.68,1076,128,139,0.03,15.828507
4686,1615.72,1496,128,199,0.03,14.860676
4687,1889.64,1508,128,161,0.03,16.360321
4688,766.8,664,64,111,0.03,15.261539
4689,2665.44,2400,256,319,0.03,14.428189
4690,2860.48,2272,256,195,0.03,14.304739
4691,1089.88,956,128,136,0.03,14.149748
4692,688.44,716,64,144,0.03,14.624501
4693,1489.48,1344,128,189,0.03,12.121859
4694,839.92,1060,128,233,0.03,14.493961
4695,1659.88,1324,128,134,0.03,14.67716
4696,997.48,1336,128,313,0.03,9.946517
4697,1510.96,1352,128,188,0.03,12.519064
4698,2317.24,2220,256,289,0.03,15.086097
4699,1584.24,1232,128,127,0.03,13.733909
4700,1324.12,1312,128,209,0.03,17.568769
4701,1929.04,1624,128,204,0.03,16.911146
4702,895.56,688,64,91,0.03,14.299046
4703,557.68,428,64,63,0.03,9.707123
4704,1256.04,1372,128,253,0.03,14.395243
4705,1727.84,1384,128,146,0.03,15.601774
4706,3520.28,2900,256,315,0.03,13.272383
4707,1458.04,1232,128,155,0.03,13.129974
4708,1448.92,1372,128,210,0.03,11.98758
4709,839.72,1272,128,312,0.03,12.231888
4710,372.04,3564,256,1334,0.03,13.636408
4711,623.16,1040,128,270,0.03,15.23579
4712,596.12,560,64,111,0.03,13.118562
4713,660.88,540,64,74,0.03,13.669041
4714,1505.72,2400,256,610,0.03,17.349936
4715,1106.8,1112,64,199,0.03,12.739357
4716,1367.6,1540,128,318,0.03,14.1616
4717,1720.28,1440,128,145,0.03,8.383599
4718,1182.72,1392,128,275,0.03,20.918055
4719,3006.24,2432,256,205,0.03,14.626209
4720,1008.68,1256,128,279,0.03,13.137115
4721,1572.96,1416,128,204,0.03,17.043512
4722,1510.16,1196,128,121,0.03,15.618496
4723,881.04,728,64,106,0.03,12.593995
4724,835.64,696,64,106,0.03,14.08255
4725,1226.8,1344,128,252,0.03,13.278116
4726,1853.4,1748,128,244,0.03,14.881146
4727,1011.16,808,64,105,0.03,15.290295
4728,1428.12,1308,128,188,0.03,13.129711
4729,1681.6,1504,128,212,0.03,10.827795
4730,1311.04,1272,128,188,0.03,14.589561
4731,2454.88,2064,256,190,0.03,17.277477
4732,4343.36,5108,512,1008,0.03,14.050753
4733,1077.32,1308,128,278,0.03,13.295238
4734,1061.12,1900,128,505,0.03,11.135279
4735,1501.8,1164,128,125,0.03,15.096005
4736,1558.28,1504,128,237,0.03,18.674257
4737,1212.96,1536,128,360,0.03,14.456795
4738,1405.96,2468,256,638,0.03,15.315948
4739,1600.6,1260,128,127,0.03,13.347317
4740,1133.52,924,64,116,0.03,11.541418
4741,729.2,1720,128,544,0.03,14.123169
4742,1114.08,1212,128,229,0.03,15.101493
4743,2045.8,2216,256,378,0.03,17.145523
4744,1675.16,1352,128,154,0.03,16.025049
4745,1838.08,1644,128,230,0.03,12.569595
4746,1693.6,1312,128,134,0.03,13.567904
4747,-522.56,1424,128,741,0.03,15.013687
4748,30.4,468,32,218,0.03,13.635242
4749,1602.52,1240,128,128,0.03,12.664236
4750,3101.6,3168,256,539,0.03,14.081226
4751,1712.88,1484,128,199,0.03,15.209174
4752,474.24,540,64,131,0.03,11.623383
4753,1709.44,1376,128,149,0.03,15.4331
4754,381.72,608,64,184,0.03,10.17245
4755,2277.28,3044,256,670,0.03,18.389095
4756,711.84,912,64,219,0.03,14.008605
4757,1481.36,1300,128,179,0.03,14.865311
4758,1219.96,1388,128,281,0.03,15.333959
4759,1079.0,1012,64,162,0.03,16.457327
4760,1612.52,1312,128,143,0.03,14.515213
4761,2104.0,2064,256,288,0.03,14.73074
4762,704.4,548,64,76,0.03,16.574615
4763,1985.2,1532,128,157,0.03,10.652844
4764,22.88,1044,128,434,0.03,14.353738
4765,1376.68,1280,128,189,0.03,12.858839
4766,628.24,800,64,187,0.03,17.543697
4767,1534.12,1504,128,248,0.03,20.055082
4768,1357.28,1468,128,285,0.03,19.550913
4769,1480.2,1400,128,216,0.03,21.458309
4770,236.56,708,64,261,0.03,14.200251
4771,2867.16,2548,256,300,0.03,15.624933
4772,1969.76,2040,256,313,0.03,18.152891
4773,733.32,956,64,230,0.03,15.33384
4774,857.4,748,64,122,0.03,11.499554
4775,-982.8,704,64,554,0.03,15.47775
4776,1010.6,808,64,94,0.03,14.720762
4777,3230.2,2776,256,312,0.03,21.776566
4778,847.96,1260,128,314,0.03,17.599596
4779,2006.2,2060,256,324,0.03,10.691424
4780,819.16,2028,128,608,0.03,15.781002
4781,1356.36,1424,128,253,0.03,15.629425
4782,952.72,1324,128,317,0.03,13.647975
4783,1744.52,1588,128,240,0.03,15.344372
4784,500.76,408,32,75,0.03,12.569342
4785,1763.68,1580,128,215,0.03,15.063883
4786,3665.2,3024,256,334,0.03,20.680349
4787,2341.76,2448,256,392,0.03,14.217112
4788,342.2,1368,128,487,0.03,15.711566
4789,1850.44,1732,128,238,0.03,16.904346
4790,1734.8,1376,128,146,0.03,9.546951
4791,1449.48,1716,128,355,0.03,18.610998
4792,1480.68,1532,128,279,0.03,13.553967
4793,675.76,680,64,139,0.03,12.272774
4794,1766.76,1384,128,147,0.03,19.116985
4795,854.92,752,64,120,0.03,14.007761
4796,1256.28,1008,128,113,0.03,14.029728
4797,1314.36,1084,128,117,0.03,16.352255
4798,3618.88,2848,256,263,0.03,15.459407
4799,1976.04,1572,128,156,0.03,10.517294
4800,865.84,1256,128,321,0.03,16.601463
4801,741.32,908,64,210,0.03,15.149041
4802,2951.08,2352,256,221,0.03,13.481246
4803,1137.72,1104,128,176,0.03,10.789062
4804,653.24,544,64,87,0.03,13.653853
4805,346.48,1320,128,473,0.03,11.449429
4806,1607.8,1308,128,134,0.03,13.432955
4807,587.44,736,64,184,0.03,16.237064
4808,2027.2,1668,128,165,0.03,15.362519
4809,1311.04,1228,128,192,0.03,18.650688
4810,461.32,352,32,60,0.03,13.201719
4811,3620.2,3124,256,390,0.03,18.830828
4812,433.96,2220,256,791,0.03,19.354843
4813,1728.64,1336,128,138,0.03,18.276718
4814,2271.8,2108,128,281,0.03,16.106804
4815,2042.48,1616,128,162,0.03,11.532122
4816,1103.88,1436,128,313,0.03,20.856174
4817,2748.68,2824,256,445,0.03,17.494572
4818,4627.56,4676,512,763,0.03,21.338739
4819,1365.4,2100,128,506,0.03,11.075018
4820,1326.08,1076,128,128,0.03,15.706222
4821,1492.24,1324,128,176,0.03,17.235903
4822,1385.68,1340,128,208,0.03,15.457166
4823,1425.72,1268,128,154,0.03,15.899475
4824,1307.68,1276,128,201,0.03,11.992134
4825,833.96,820,64,157,0.03,14.80624
4826,1408.08,1096,128,117,0.03,13.001472
4827,1113.08,1100,128,198,0.03,18.146299
4828,1676.76,1360,128,156,0.03,21.535473
4829,3121.08,3084,256,479,0.03,13.436695
4830,2795.04,2336,256,257,0.03,20.763933
4831,1412.48,1464,128,269,0.03,14.099585
4832,2923.4,2272,256,187,0.03,14.182081
4833,1714.24,1408,128,176,0.03,12.742466
4834,812.96,1660,128,461,0.03,12.133856
4835,163.88,1348,128,529,0.03,14.965509
4836,-91.64,1600,128,696,0.03,13.6513
4837,2474.68,2116,128,234,0.03,15.296347
4838,1407.72,1120,128,119,0.03,21.446743
4839,2627.0,2772,256,465,0.03,15.430419
4840,791.24,908,64,197,0.03,13.350588
4841,1267.4,1016,128,113,0.03,10.40333
4842,1898.4,1504,128,152,0.03,12.583221
4843,664.68,596,64,101,0.03,19.383402
4844,493.92,1784,128,614,0.03,11.688182
4845,1773.56,2912,256,758,0.03,15.337812
4846,940.6,728,64,96,0.03,16.880344
4847,2096.76,2500,256,478,0.03,11.551699
4848,1250.52,1016,128,108,0.03,16.595028
4849,717.36,1060,128,251,0.03,16.712814
4850,1033.48,1404,128,340,0.03,19.863514
4851,532.52,1016,128,296,0.03,10.711874
4852,1656.28,3060,256,844,0.03,13.868432
4853,1230.68,1448,128,316,0.03,13.099408
4854,924.36,840,64,131,0.03,13.765479
4855,1461.28,1204,128,139,0.03,16.937555
4856,1450.72,1488,128,250,0.03,16.669765
4857,855.6,1404,128,373,0.03,15.859772
4858,1331.32,1328,128,226,0.03,12.764339
4859,-1157.88,1420,128,894,0.03,16.650612
4860,1748.44,1432,128,161,0.03,12.700546
4861,2935.4,2348,256,241,0.03,16.657377
4862,273.84,596,64,207,0.03,10.411555
4863,893.92,696,64,95,0.03,13.680401
4864,2211.24,2348,256,410,0.03,14.622009
4865,1974.96,1548,128,155,0.03,10.809566
4866,1507.0,1772,128,356,0.03,14.55364
4867,880.28,700,64,92,0.03,13.495345
4868,2045.92,2524,256,528,0.03,16.23259
4869,3433.92,3416,256,531,0.03,15.884461
4870,1297.36,1512,128,304,0.03,16.882694
4871,738.0,580,64,79,0.03,18.128544
4872,1581.32,1764,128,349,0.03,12.668724
